strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rsi2,TYRA,2026-04-13,35.619999,34.939999,0.68,2026-04-14,35.483999,atr_trail_stop,290,10329.8,-39.44,-0.003818,-0.2,-0.720585,1.485297,1,96.0,setup_rsi2=3.47; next_open_entry; avg_value_10=39.9003M; adr20=6.1867; close=35.6200; ma50=34.2989
rsi2,SEDG,2026-04-13,43.0,40.400002,2.599998,2026-04-14,42.517948,atr_trail_stop,240,10320.0,-115.69,-0.011211,-0.185405,-0.384616,0.807692,1,90.0,setup_rsi2=3.03; next_open_entry; avg_value_10=145.6924M; adr20=8.7837; close=43.2100; ma50=40.4150
rsi2,SNAL,2026-04-14,0.77,0.363,0.407,2026-04-15,0.86,atr_trail_stop,13430,10341.1,1208.7,0.116883,0.22113,-0.046683,3.415234,1,99.0,setup_rsi2=3.38; next_open_entry; avg_value_10=147.3013M; adr20=20.3207; close=1.7000; ma50=0.6230
rsi2,DAR,2026-04-15,59.490002,59.439999,0.050003,2026-04-15,59.439999,same_day_stop_loss,174,10351.26,-8.7,-0.000841,-1.0,-31.998093,8.599405,0,91.0,setup_rsi2=4.34; next_open_entry; avg_value_10=203.8699M; adr20=3.8683; close=58.4400; ma50=55.2186
rsi2,CLMT,2026-04-16,32.080002,31.67,0.410002,2026-04-17,31.67,stop_loss,322,10329.76,-132.02,-0.012781,-1.0,-2.365847,2.024377,1,94.0,setup_rsi2=3.94; next_open_entry; avg_value_10=35.7284M; adr20=5.4558; close=32.5400; ma50=29.8278
rsi2,DAR,2026-04-16,58.470001,57.889999,0.580002,2026-04-17,57.889999,stop_loss,177,10349.19,-102.66,-0.00992,-1.0,-4.551709,3.344815,1,91.0,setup_rsi2=2.11; next_open_entry; avg_value_10=192.2550M; adr20=3.9560; close=60.3600; ma50=55.4686
rsi2,BW,2026-04-22,16.5,15.845,0.655,2026-04-22,15.845,same_day_stop_loss,627,10345.5,-410.68,-0.039697,-1.0,-2.809162,0.610687,0,99.0,setup_rsi2=3.85; next_open_entry; avg_value_10=49.2297M; adr20=9.4899; close=15.9100; ma50=13.4330
rsi2,AA,2026-04-20,66.209999,63.029999,3.18,2026-04-23,67.708048,atr_trail_stop,156,10328.76,233.7,0.022626,0.471084,-0.333333,0.995283,3,90.0,setup_rsi2=1.25; next_open_entry; avg_value_10=377.3671M; adr20=4.2608; close=66.5300; ma50=63.8849
rsi2,PURR,2026-04-22,6.01,5.54,0.47,2026-04-23,6.001148,atr_trail_stop,1722,10349.22,-15.24,-0.001473,-0.018835,-0.340426,0.563829,1,97.0,setup_rsi2=4.10; next_open_entry; avg_value_10=33.9095M; adr20=8.3808; close=6.1400; ma50=5.1548
rsi2,BW,2026-04-23,16.02,14.66,1.360001,2026-04-24,14.66,stop_loss,646,10348.92,-878.56,-0.084894,-1.0,-1.42647,0.397058,1,99.0,setup_rsi2=3.28; next_open_entry; avg_value_10=49.1187M; adr20=9.5716; close=15.6600; ma50=13.5518
rsi2,ZNTL,2026-04-23,3.83,3.77,0.06,2026-04-24,3.77,stop_loss,2701,10344.83,-162.06,-0.015666,-1.0,-1.333333,5.333341,1,97.0,setup_rsi2=4.01; next_open_entry; avg_value_10=41.5077M; adr20=17.0829; close=3.8900; ma50=3.0151
rsi2,BW,2026-04-24,15.42,14.945,0.475,2026-04-24,14.945,same_day_stop_loss,670,10331.4,-318.25,-0.030804,-1.0,-2.821051,0.378948,0,99.0,setup_rsi2=2.10; next_open_entry; avg_value_10=50.8251M; adr20=9.4914; close=14.5000; ma50=13.6496
rsi2,FLY,2026-04-27,35.18,35.0,0.18,2026-04-27,35.0,same_day_stop_loss,294,10342.92,-52.92,-0.005117,-1.0,-12.111092,4.611092,0,94.0,setup_rsi2=2.14; next_open_entry; avg_value_10=249.7904M; adr20=11.8784; close=34.5100; ma50=27.8549
rsi2,MANE,2026-04-27,81.07,65.800003,15.269997,2026-04-28,96.339996,atr_trail_stop,127,10295.89,1939.29,0.188356,1.0,-0.502292,1.902424,1,99.0,setup_rsi2=4.43; next_open_entry; avg_value_10=57.5828M; adr20=11.5350; close=100.1000; ma50=59.0066
rsi2,BW,2026-04-27,14.97,14.08,0.89,2026-04-28,15.12,atr_trail_stop,692,10359.24,103.8,0.01002,0.168539,-0.730337,1.202247,1,99.0,setup_rsi2=0.48; next_open_entry; avg_value_10=52.0574M; adr20=9.4865; close=15.4500; ma50=13.7662
rsi2,VSAT,2026-04-28,57.990002,57.799999,0.190002,2026-04-28,57.799999,same_day_stop_loss,178,10322.22,-33.82,-0.003276,-1.0,-7.210448,4.368354,0,96.0,setup_rsi2=3.90; next_open_entry; avg_value_10=90.9565M; adr20=6.6024; close=58.0600; ma50=51.1216
rsi2,FLY,2026-04-28,33.560001,33.0,0.560001,2026-04-28,33.0,same_day_stop_loss,308,10336.48,-172.48,-0.016687,-1.0,-1.374997,2.294637,0,94.0,setup_rsi2=1.74; next_open_entry; avg_value_10=224.8925M; adr20=11.7905; close=34.2150; ma50=28.1532
rsi2,SPIR,2026-04-28,16.030001,15.57,0.460001,2026-04-28,15.57,same_day_stop_loss,646,10355.38,-297.16,-0.028696,-1.0,-1.369565,0.369565,0,93.0,setup_rsi2=4.78; next_open_entry; avg_value_10=36.2856M; adr20=12.2289; close=15.9500; ma50=13.4986
rsi2,SATS,2026-04-27,118.0,116.32,1.68,2026-04-29,121.164672,atr_trail_stop,87,10266.0,275.33,0.026819,1.883733,-0.761904,3.833334,2,93.0,setup_rsi2=3.01; next_open_entry; avg_value_10=689.8180M; adr20=5.6591; close=121.6300; ma50=116.8096
rsi2,INFQ,2026-04-29,12.41,12.3,0.11,2026-04-29,12.3,same_day_stop_loss,834,10349.94,-91.74,-0.008864,-1.0,-6.000017,0.636363,0,97.0,setup_rsi2=3.32; next_open_entry; avg_value_10=234.9499M; adr20=11.6928; close=12.0600; ma50=11.9844
rsi2,RLAY,2026-04-29,13.17,12.81,0.36,2026-04-29,12.81,same_day_stop_loss,786,10351.62,-282.96,-0.027335,-1.0,-1.750002,0.555556,0,96.0,setup_rsi2=1.42; next_open_entry; avg_value_10=48.6582M; adr20=8.3080; close=12.5700; ma50=11.7186
rsi2,BKSY,2026-04-29,31.1,30.1,1.0,2026-04-29,30.1,same_day_stop_loss,332,10325.2,-332.0,-0.032154,-1.0,-1.280001,0.67,0,95.0,setup_rsi2=4.61; next_open_entry; avg_value_10=69.5118M; adr20=11.8720; close=31.6600; ma50=27.7986
rsi2,FLY,2026-04-29,33.700001,32.790001,0.91,2026-04-29,32.790001,same_day_stop_loss,307,10345.9,-279.37,-0.027003,-1.0,-2.707694,0.0,0,95.0,setup_rsi2=1.47; next_open_entry; avg_value_10=218.0766M; adr20=11.3317; close=33.4900; ma50=28.4154
rsi2,SPIR,2026-04-29,16.01,15.4,0.610001,2026-04-29,15.4,same_day_stop_loss,646,10342.46,-394.06,-0.038101,-1.0,-1.409836,0.065572,0,94.0,setup_rsi2=2.47; next_open_entry; avg_value_10=33.0019M; adr20=12.0900; close=15.8100; ma50=13.6322
rsi2,NBIS,2026-04-29,140.095001,132.699997,7.395004,2026-04-30,138.305811,atr_trail_stop,73,10226.94,-130.61,-0.012771,-0.241946,-0.794455,0.931033,1,96.0,setup_rsi2=1.30; next_open_entry; avg_value_10=2188.9360M; adr20=7.7511; close=141.1900; ma50=119.9797
