strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
breakout,ATAI,2025-05-27,2.1,1.91,0.19,2025-06-09,2.363,ma10_break,4651,9767.1,1223.21,0.125238,1.384211,-0.105263,2.842107,13,93.0,"buy_stop=pivot_high_1_1:2.0800; entry=max(open,pivot)"
breakout,AP,2025-06-02,3.13,2.94,0.19,2025-06-09,3.331,ma10_break,3114,9746.82,625.91,0.064217,1.057894,-0.473685,4.526314,7,96.0,"buy_stop=pivot_high_1_1:3.1300; entry=max(open,pivot)"
breakout,ALP,2025-06-04,8.35,7.51,0.84,2025-06-09,7.51,stop_loss,1194,9969.9,-1002.96,-0.100599,-1.0,-1.0,1.059523,5,90.0,"buy_stop=pivot_high_1_1:8.3500; entry=max(open,pivot)"
breakout,AIFC,2025-06-06,10.4,9.14,1.259999,2025-06-09,9.574,ma10_break,966,10046.4,-797.92,-0.079423,-0.655556,-0.714286,0.436508,3,97.0,"buy_stop=pivot_high_1_1:10.4000; entry=max(open,pivot)"
breakout,AIFC,2025-06-09,10.4,9.56,0.839999,2025-06-09,9.56,same_day_stop_loss,960,9984.0,-806.4,-0.080769,-1.0,-1.071429,0.285715,0,98.0,"buy_stop=pivot_high_1_1:10.4000; entry=max(open,pivot)"
breakout,AGX,2025-06-09,242.079919,231.928638,10.151281,2025-06-09,231.928638,same_day_stop_loss,41,9925.28,-416.2,-0.041934,-1.0,-2.670912,0.238003,0,92.0,"buy_stop=pivot_high_1_1:213.5151; entry=max(open,pivot)"
breakout,ASM,2025-05-15,2.62,2.19,0.43,2025-06-10,3.396,ma10_break,3704,9704.48,2874.3,0.296183,1.804652,-0.581396,2.604652,26,97.0,"buy_stop=pivot_high_1_1:2.6200; entry=max(open,pivot)"
breakout,AAUC,2025-05-21,12.918,12.03,0.888,2025-06-10,14.7245,ma10_break,760,9817.68,1372.94,0.139844,2.034346,-0.266892,3.099097,20,93.0,"buy_stop=pivot_high_1_1:12.9180; entry=max(open,pivot)"
breakout,AIRS,2025-05-21,4.0,3.44,0.56,2025-06-10,4.672,ma10_break,2456,9824.0,1650.43,0.168,1.2,-0.339286,2.160715,20,91.0,"buy_stop=pivot_high_1_1:3.7200; entry=max(open,pivot)"
breakout,ATHE,2025-05-27,4.26,4.1,0.16,2025-06-10,4.643,ma10_break,2290,9755.4,877.07,0.089906,2.393744,-0.4375,3.687491,14,95.0,"buy_stop=pivot_high_1_1:4.2600; entry=max(open,pivot)"
breakout,ALLT,2025-05-29,8.4,8.02,0.379999,2025-06-10,8.692,ma10_break,1156,9710.4,337.55,0.034762,0.768424,-0.736843,1.736848,12,95.0,"buy_stop=pivot_high_1_1:8.3200; entry=max(open,pivot)"
breakout,ADUR,2025-06-02,9.23,7.937,1.293,2025-06-10,7.937,stop_loss,1054,9728.42,-1362.82,-0.140087,-1.0,-1.218097,2.117557,8,97.0,"buy_stop=pivot_high_1_1:9.2300; entry=max(open,pivot)"
breakout,AU,2025-06-02,43.682333,40.881444,2.800889,2025-06-10,43.757153,ma10_break,223,9741.16,16.68,0.001713,0.026713,-0.20548,0.876711,8,92.0,"buy_stop=pivot_high_1_1:42.6975; entry=max(open,pivot)"
breakout,AS,2025-06-09,38.169998,37.009998,1.16,2025-06-10,37.287,ma10_break,261,9962.37,-230.46,-0.023133,-0.761206,-0.853447,0.198279,1,92.0,"buy_stop=pivot_high_1_1:38.1100; entry=max(open,pivot)"
breakout,AS,2025-06-10,38.110001,37.439999,0.670002,2025-06-10,37.439999,same_day_stop_loss,260,9908.6,-174.2,-0.017581,-1.0,-1.388056,0.343282,0,93.0,"buy_stop=pivot_high_1_1:38.1100; entry=max(open,pivot)"
breakout,AIHS,2025-06-10,13.5,9.39,4.11,2025-06-10,9.39,same_day_stop_loss,736,9936.0,-3024.96,-0.304444,-1.0,-1.080292,0.851582,0,91.0,"buy_stop=pivot_high_1_1:13.5000; entry=max(open,pivot)"
breakout,ATI,2025-05-27,76.449997,73.849998,2.599998,2025-06-11,82.296001,ma10_break,127,9709.15,742.44,0.076468,2.248464,-0.107692,3.546156,15,91.0,"buy_stop=pivot_high_1_1:76.4500; entry=max(open,pivot)"
breakout,AMSC,2025-06-03,29.110001,27.799999,1.310001,2025-06-11,30.644,ma10_break,339,9868.29,520.03,0.052697,1.170991,-0.839694,4.320606,8,91.0,"buy_stop=pivot_high_1_1:25.9600; entry=max(open,pivot)"
breakout,AARD,2025-06-05,11.71,10.76,0.95,2025-06-11,11.373,ma10_break,847,9918.37,-285.44,-0.028779,-0.354737,-0.789474,0.531579,6,93.0,"buy_stop=pivot_high_1_1:10.7220; entry=max(open,pivot)"
breakout,ABTS,2025-06-06,4.395,3.96,0.435,2025-06-11,4.2926,ma10_break,2286,10046.97,-234.09,-0.023299,-0.235402,-0.609195,0.931035,5,99.0,"buy_stop=pivot_high_1_1:4.3950; entry=max(open,pivot)"
breakout,ALMU,2025-06-10,19.35,16.59,2.76,2025-06-11,17.587,ma10_break,513,9926.55,-904.42,-0.091111,-0.638768,-0.67029,0.054348,1,98.0,"buy_stop=pivot_high_1_1:19.3500; entry=max(open,pivot)"
breakout,ADCT,2025-05-19,1.92,1.69,0.23,2025-06-12,3.508,ma10_break,5245,10070.4,8329.06,0.827083,6.904351,-0.391304,8.521744,24,90.0,"buy_stop=pivot_high_1_1:1.4850; entry=max(open,pivot)"
breakout,AKBA,2025-05-20,2.9,2.585,0.315,2025-06-12,3.597,ma10_break,3456,10022.4,2408.83,0.240345,2.212698,-0.444445,3.733333,23,95.0,"buy_stop=pivot_high_1_1:2.9000; entry=max(open,pivot)"
breakout,ABVC,2025-06-02,1.43,1.335,0.095,2025-06-12,1.598,ma10_break,6810,9738.3,1144.08,0.117483,1.768423,-0.526316,4.421058,10,96.0,"buy_stop=pivot_high_1_1:1.4300; entry=max(open,pivot)"
breakout,AGEN,2025-06-02,3.9,3.0,0.9,2025-06-12,5.02,ma10_break,2508,9781.2,2808.96,0.287179,1.244444,-0.488889,2.722222,10,91.0,"buy_stop=pivot_high_1_1:3.9000; entry=max(open,pivot)"
breakout,APPS,2025-06-05,4.89,4.15,0.74,2025-06-12,4.968,ma10_break,2028,9916.92,158.18,0.015951,0.105406,-0.689189,1.135136,7,96.0,"buy_stop=pivot_high_1_1:4.8900; entry=max(open,pivot)"
breakout,ASPI,2025-06-05,9.1,7.78,1.32,2025-06-12,8.526,ma10_break,1090,9919.0,-625.66,-0.063077,-0.434849,-0.59091,0.742424,7,95.0,"buy_stop=pivot_high_1_1:9.1000; entry=max(open,pivot)"
breakout,AAP,2025-06-05,51.523707,49.876202,1.647506,2025-06-12,49.876202,stop_loss,192,9892.55,-316.32,-0.031976,-1.0,-1.220236,0.63095,7,90.0,"buy_stop=pivot_high_1_1:51.5237; entry=max(open,pivot)"
breakout,AMLX,2025-06-10,5.5,5.24,0.26,2025-06-12,5.24,stop_loss,1801,9905.5,-468.26,-0.047273,-1.0,-1.0,2.230767,2,91.0,"buy_stop=pivot_high_1_1:5.3150; entry=max(open,pivot)"
breakout,AS,2025-06-11,38.400002,37.18,1.220001,2025-06-12,37.344,ma10_break,257,9868.8,-271.39,-0.0275,-0.865574,-0.942623,0.629506,1,93.0,"buy_stop=pivot_high_1_1:38.4000; entry=max(open,pivot)"
breakout,AGAE,2025-06-12,3.15,2.72,0.43,2025-06-12,2.72,same_day_stop_loss,3136,9878.4,-1348.48,-0.136508,-1.0,-1.046512,1.372093,0,98.0,"buy_stop=pivot_high_1_1:3.1500; entry=max(open,pivot)"
breakout,ADCT,2025-06-12,3.87,3.53,0.34,2025-06-12,3.53,same_day_stop_loss,2549,9864.63,-866.66,-0.087855,-1.0,-1.705883,0.029412,0,98.0,"buy_stop=pivot_high_1_1:3.8700; entry=max(open,pivot)"
breakout,ABVC,2025-06-12,1.81,1.601,0.209,2025-06-12,1.601,same_day_stop_loss,5445,9855.45,-1138.0,-0.11547,-1.0,-1.100478,0.191388,0,96.0,"buy_stop=pivot_high_1_1:1.8100; entry=max(open,pivot)"
breakout,ATHE,2025-06-12,4.84,4.54,0.3,2025-06-12,4.54,same_day_stop_loss,2033,9839.72,-609.9,-0.061984,-1.0,-1.0,0.033332,0,91.0,"buy_stop=pivot_high_1_1:4.8400; entry=max(open,pivot)"
breakout,AMLX,2025-06-12,5.4,5.375,0.025,2025-06-12,5.375,same_day_stop_loss,1821,9833.4,-45.53,-0.00463,-1.0,-6.399989,7.199966,0,91.0,"buy_stop=pivot_high_1_1:5.3150; entry=max(open,pivot)"
breakout,ATYR,2025-05-29,4.4,3.73,0.67,2025-06-13,5.2985,ma10_break,2208,9715.2,1983.89,0.204205,1.341044,-0.358209,2.358209,15,90.0,"buy_stop=pivot_high_1_1:3.9400; entry=max(open,pivot)"
breakout,ADPT,2025-05-30,9.35,9.05,0.3,2025-06-13,10.17,ma10_break,1039,9714.65,851.98,0.0877,2.73333,-0.933335,5.066662,14,92.0,"buy_stop=pivot_high_1_1:9.3500; entry=max(open,pivot)"
breakout,APLD,2025-06-02,8.27,6.675,1.595,2025-06-13,12.151,ma10_break,1179,9750.33,4575.7,0.469287,2.433228,-0.150471,4.482758,11,95.0,"buy_stop=pivot_high_1_1:7.7100; entry=max(open,pivot)"
breakout,ARQQ,2025-06-06,23.84,21.0,2.84,2025-06-13,24.553,ma10_break,421,10036.64,300.17,0.029908,0.251056,-0.890845,1.619718,7,95.0,"buy_stop=pivot_high_1_1:23.8400; entry=max(open,pivot)"
breakout,ACHR,2025-06-09,11.43,9.521,1.909,2025-06-13,10.517,ma10_break,872,9966.96,-796.14,-0.079878,-0.478261,-0.869565,0.57098,4,93.0,"buy_stop=pivot_high_1_1:10.4400; entry=max(open,pivot)"
breakout,APYX,2025-06-10,1.73,1.59,0.14,2025-06-13,1.7005,ma10_break,5742,9933.66,-169.39,-0.017052,-0.210714,-0.614286,0.857143,3,92.0,"buy_stop=pivot_high_1_1:1.7100; entry=max(open,pivot)"
breakout,AIRS,2025-06-11,5.21,4.15,1.06,2025-06-13,4.845,ma10_break,1896,9878.16,-692.04,-0.070058,-0.34434,-0.745283,0.235849,2,92.0,"buy_stop=pivot_high_1_1:5.2100; entry=max(open,pivot)"
breakout,ASM,2025-06-12,3.74,3.42,0.32,2025-06-13,3.526,ma10_break,2635,9854.9,-563.89,-0.057219,-0.66875,-0.75,0.21875,1,97.0,"buy_stop=pivot_high_1_1:3.7400; entry=max(open,pivot)"
breakout,ABVE,2025-06-12,1.2,0.912,0.288,2025-06-13,1.0734,ma10_break,8204,9844.8,-1038.63,-0.1055,-0.439583,-0.520834,0.173611,1,95.0,"buy_stop=pivot_high_1_1:1.1710; entry=max(open,pivot)"
breakout,ALM,2025-05-27,4.10625,3.84075,0.2655,2025-06-16,5.1939,ma10_break,2375,9752.34,2583.17,0.264877,4.096614,-0.271187,5.805089,20,96.0,"buy_stop=pivot_high_1_1:4.1062; entry=max(open,pivot)"
breakout,ATHR,2025-06-13,15.88,13.31,2.57,2025-06-16,15.019,ma10_break,616,9782.08,-530.38,-0.054219,-0.33502,-0.933852,0.207393,3,99.0,"buy_stop=pivot_high_1_1:15.8800; entry=max(open,pivot)"
breakout,AGAE,2025-06-13,3.49,2.7,0.79,2025-06-16,3.021,ma10_break,2803,9782.47,-1314.61,-0.134384,-0.593671,-0.737975,0.063291,3,98.0,"buy_stop=pivot_high_1_1:3.1500; entry=max(open,pivot)"
breakout,ASM,2025-06-13,3.8,3.5,0.3,2025-06-16,3.554,ma10_break,2572,9773.6,-632.71,-0.064737,-0.82,-0.933333,0.033333,3,98.0,"buy_stop=pivot_high_1_1:3.7400; entry=max(open,pivot)"
breakout,ADCT,2025-06-13,3.87,3.29,0.58,2025-06-16,3.29,stop_loss,2523,9764.01,-1463.34,-0.149871,-1.0,-1.137931,0.172414,3,96.0,"buy_stop=pivot_high_1_1:3.8700; entry=max(open,pivot)"
breakout,AAUC,2025-06-13,15.26,14.39,0.87,2025-06-16,15.0285,ma10_break,640,9766.4,-148.16,-0.01517,-0.266092,-0.678161,0.603448,3,95.0,"buy_stop=pivot_high_1_1:15.2600; entry=max(open,pivot)"
breakout,AARD,2025-06-13,12.215,10.5,1.715,2025-06-16,11.451,ma10_break,800,9772.0,-611.2,-0.062546,-0.445481,-0.994169,0.183673,3,94.0,"buy_stop=pivot_high_1_1:12.2150; entry=max(open,pivot)"
breakout,AIIO,2025-06-10,41.0,28.9,12.1,2025-06-17,36.82,ma10_break,242,9922.0,-1011.56,-0.101951,-0.345454,-0.760331,0.380165,7,99.0,"buy_stop=pivot_high_1_1:41.0000; entry=max(open,pivot)"
breakout,AREN,2025-06-13,5.18,4.57,0.61,2025-06-17,5.209,ma10_break,1886,9769.48,54.69,0.005599,0.047541,-0.868853,1.639345,4,98.0,"buy_stop=pivot_high_1_1:5.1800; entry=max(open,pivot)"
breakout,ATHR,2025-06-16,15.88,13.48,2.400001,2025-06-17,13.48,stop_loss,618,9813.84,-1483.2,-0.151134,-1.0,-1.105416,0.222083,1,99.0,"buy_stop=pivot_high_1_1:15.8800; entry=max(open,pivot)"
breakout,AAUC,2025-06-16,15.55,14.67,0.88,2025-06-17,14.67,stop_loss,632,9827.6,-556.16,-0.056592,-1.0,-1.954546,0.267045,1,94.0,"buy_stop=pivot_high_1_1:15.2600; entry=max(open,pivot)"
breakout,AGX,2025-06-16,223.736013,208.871989,14.864024,2025-06-17,208.871989,stop_loss,43,9620.65,-639.15,-0.066436,-1.0,-1.064883,0.24883,1,93.0,"buy_stop=pivot_high_1_1:223.7360; entry=max(open,pivot)"
breakout,AREN,2025-06-17,5.67,5.29,0.38,2025-06-17,5.29,same_day_stop_loss,1743,9882.81,-662.34,-0.067019,-1.0,-1.342105,0.0,0,98.0,"buy_stop=pivot_high_1_1:5.1800; entry=max(open,pivot)"
breakout,ATRO,2025-06-02,31.9,30.75,1.15,2025-06-18,33.863,ma10_break,306,9761.4,600.68,0.061536,1.706958,-0.739131,3.84348,16,93.0,"buy_stop=pivot_high_1_1:31.9000; entry=max(open,pivot)"
breakout,ALNT,2025-06-03,31.553802,29.946665,1.607138,2025-06-18,33.658054,ma10_break,313,9876.34,658.63,0.066688,1.309316,-0.956521,2.217391,15,91.0,"buy_stop=pivot_high_1_1:31.5538; entry=max(open,pivot)"
breakout,AU,2025-06-12,46.454443,43.068442,3.386001,2025-06-18,45.677485,ma10_break,211,9801.89,-163.94,-0.016725,-0.229462,-0.311615,0.759208,6,90.0,"buy_stop=pivot_high_1_1:44.9197; entry=max(open,pivot)"
breakout,ABVE,2025-06-16,1.25,1.05,0.2,2025-06-18,1.1719,ma10_break,7854,9817.5,-613.4,-0.06248,-0.3905,-0.55,2.2,2,97.0,"buy_stop=pivot_high_1_1:1.2500; entry=max(open,pivot)"
breakout,APYX,2025-06-16,1.83,1.644,0.186,2025-06-18,1.7435,ma10_break,5372,9830.76,-464.68,-0.047268,-0.465054,-0.693549,1.236559,2,90.0,"buy_stop=pivot_high_1_1:1.7100; entry=max(open,pivot)"
breakout,AG,2025-06-17,8.557798,8.187893,0.369906,2025-06-18,8.344853,ma10_break,1154,9875.7,-245.74,-0.024883,-0.575675,-0.7027,0.378378,1,90.0,"buy_stop=pivot_high_1_1:8.5578; entry=max(open,pivot)"
breakout,ABVE,2025-06-18,1.47,1.42,0.05,2025-06-18,1.42,same_day_stop_loss,6712,9866.64,-335.6,-0.034014,-1.0,-6.399992,0.699998,0,95.0,"buy_stop=pivot_high_1_1:1.2500; entry=max(open,pivot)"
breakout,AEVA,2025-05-27,16.49,15.33,1.16,2025-06-20,23.932,ma10_break,591,9745.59,4398.22,0.451304,6.415518,-0.636207,10.008623,24,98.0,"buy_stop=pivot_high_1_1:16.4900; entry=max(open,pivot)"
breakout,ACDC,2025-05-30,7.81,7.209,0.601,2025-06-20,9.4145,ma10_break,1243,9707.83,1994.39,0.205442,2.669718,-0.366056,4.808653,21,93.0,"buy_stop=pivot_high_1_1:5.0100; entry=max(open,pivot)"
breakout,ARLO,2025-06-05,15.5,14.53,0.97,2025-06-20,17.092,ma10_break,640,9920.0,1018.88,0.10271,1.641237,-0.927834,2.268041,15,92.0,"buy_stop=pivot_high_1_1:13.7100; entry=max(open,pivot)"
breakout,AMPX,2025-06-11,3.19,3.07,0.12,2025-06-20,3.575,ma10_break,3096,9876.24,1191.96,0.12069,3.20833,-0.583334,8.99999,9,92.0,"buy_stop=pivot_high_1_1:3.1700; entry=max(open,pivot)"
breakout,AMBR,2025-06-12,11.28,10.25,1.03,2025-06-20,11.239,ma10_break,871,9824.88,-35.71,-0.003635,-0.039806,-0.757281,1.514564,8,91.0,"buy_stop=pivot_high_1_1:11.2800; entry=max(open,pivot)"
breakout,ADPT,2025-06-18,10.52,10.11,0.410001,2025-06-20,10.364,ma10_break,938,9867.76,-146.33,-0.014829,-0.380488,-0.975609,0.795119,2,91.0,"buy_stop=pivot_high_1_1:10.5200; entry=max(open,pivot)"
breakout,AG,2025-06-18,8.557798,8.297865,0.259933,2025-06-20,8.297865,stop_loss,1153,9867.14,-299.7,-0.030374,-1.0,-2.423082,0.538463,2,90.0,"buy_stop=pivot_high_1_1:8.5578; entry=max(open,pivot)"
breakout,AEVA,2025-06-20,27.719999,26.08,1.639999,2025-06-20,26.08,same_day_stop_loss,353,9785.16,-578.92,-0.059163,-1.0,-2.707317,0.119513,0,99.0,"buy_stop=pivot_high_1_1:18.6900; entry=max(open,pivot)"
breakout,ALOY,2025-06-05,4.21,3.85,0.36,2025-06-23,5.4051,ma10_break,2357,9922.97,2816.85,0.283872,3.319721,-0.077777,7.194442,18,91.0,"buy_stop=pivot_high_1_1:4.0700; entry=max(open,pivot)"
breakout,APPS,2025-06-17,5.54,4.55,0.99,2025-06-23,5.519,ma10_break,1778,9850.12,-37.34,-0.003791,-0.021212,-0.515151,2.252526,6,98.0,"buy_stop=pivot_high_1_1:5.4600; entry=max(open,pivot)"
breakout,AREN,2025-06-20,6.18,5.07,1.11,2025-06-23,5.317,ma10_break,1585,9795.3,-1367.85,-0.139644,-0.777478,-0.810811,0.738739,3,99.0,"buy_stop=pivot_high_1_1:6.1800; entry=max(open,pivot)"
breakout,AIIO,2025-06-20,42.799999,34.400002,8.399998,2025-06-23,38.040001,ma10_break,228,9758.4,-1085.28,-0.111215,-0.566667,-0.976191,0.190477,3,98.0,"buy_stop=pivot_high_1_1:42.8000; entry=max(open,pivot)"
breakout,ADPT,2025-06-20,10.57,10.12,0.45,2025-06-23,10.411,ma10_break,926,9787.82,-147.23,-0.015043,-0.353333,-0.822222,0.288889,3,92.0,"buy_stop=pivot_high_1_1:10.5200; entry=max(open,pivot)"
breakout,AREN,2025-06-23,6.29,5.3,0.99,2025-06-23,5.3,same_day_stop_loss,1554,9774.66,-1538.46,-0.157393,-1.0,-1.020202,0.717172,0,98.0,"buy_stop=pivot_high_1_1:6.1800; entry=max(open,pivot)"
breakout,ALOY,2025-06-23,6.49,5.428,1.062,2025-06-23,5.428,same_day_stop_loss,1504,9760.96,-1597.25,-0.163636,-1.0,-1.082862,0.254238,0,96.0,"buy_stop=pivot_high_1_1:6.4900; entry=max(open,pivot)"
breakout,AARD,2025-06-23,12.18,10.665,1.515,2025-06-23,10.665,same_day_stop_loss,800,9744.0,-1212.0,-0.124384,-1.0,-1.082508,0.976897,0,95.0,"buy_stop=pivot_high_1_1:12.1800; entry=max(open,pivot)"
breakout,AMSC,2025-06-23,31.120001,30.030001,1.09,2025-06-23,30.030001,same_day_stop_loss,312,9709.44,-340.08,-0.035026,-1.0,-1.816515,1.229356,0,90.0,"buy_stop=pivot_high_1_1:31.1200; entry=max(open,pivot)"
breakout,AGIG,2025-06-13,12.86,5.89,6.97,2025-06-24,12.691,ma10_break,758,9747.88,-128.1,-0.013141,-0.024247,-0.473458,1.822095,11,96.0,"buy_stop=pivot_high_1_1:5.2500; entry=max(open,pivot)"
breakout,ALM,2025-06-23,5.265,5.10075,0.16425,2025-06-24,5.207175,ma10_break,1854,9761.31,-107.21,-0.010983,-0.352054,-0.534247,1.10959,1,97.0,"buy_stop=pivot_high_1_1:5.2650; entry=max(open,pivot)"
breakout,ATHE,2025-06-23,4.54,4.2,0.34,2025-06-24,4.438,ma10_break,2144,9733.76,-218.69,-0.022467,-0.3,-0.617647,0.264706,1,92.0,"buy_stop=pivot_high_1_1:4.5000; entry=max(open,pivot)"
breakout,ALLT,2025-06-17,9.06,8.33,0.73,2025-06-25,8.33,stop_loss,1092,9893.52,-797.16,-0.080574,-1.0,-1.561643,1.178081,8,92.0,"buy_stop=pivot_high_1_1:9.0600; entry=max(open,pivot)"
breakout,ASPS,2025-06-18,9.5,8.79,0.71,2025-06-25,9.58,ma10_break,1038,9861.0,83.04,0.008421,0.112676,-0.859154,2.30986,7,91.0,"buy_stop=pivot_high_1_1:9.5000; entry=max(open,pivot)"
breakout,APYX,2025-06-20,2.0,1.701,0.299,2025-06-25,1.8725,ma10_break,4898,9796.0,-624.49,-0.06375,-0.426421,-0.769231,1.003344,5,93.0,"buy_stop=pivot_high_1_1:2.0000; entry=max(open,pivot)"
breakout,AIFC,2025-06-24,9.85,8.9,0.950001,2025-06-25,9.433,ma10_break,990,9751.5,-412.83,-0.042335,-0.438947,-0.831578,0.557894,1,97.0,"buy_stop=pivot_high_1_1:9.8500; entry=max(open,pivot)"
breakout,AKBA,2025-06-24,3.725,3.48,0.245,2025-06-25,3.609,ma10_break,2617,9748.32,-303.57,-0.031141,-0.473469,-0.67347,0.591837,1,96.0,"buy_stop=pivot_high_1_1:3.6850; entry=max(open,pivot)"
breakout,APPS,2025-06-24,5.46,5.03,0.43,2025-06-25,5.553,ma10_break,1785,9746.1,166.0,0.017033,0.216279,-0.674419,0.744187,1,95.0,"buy_stop=pivot_high_1_1:5.4600; entry=max(open,pivot)"
breakout,AGEN,2025-06-24,4.98,4.47,0.51,2025-06-25,4.858,ma10_break,1964,9780.72,-239.61,-0.024498,-0.239216,-0.529411,0.392156,1,92.0,"buy_stop=pivot_high_1_1:4.9800; entry=max(open,pivot)"
breakout,ATHE,2025-06-24,4.5,4.33,0.17,2025-06-25,4.33,stop_loss,2173,9778.5,-369.41,-0.037778,-1.0,-4.058822,0.764706,1,92.0,"buy_stop=pivot_high_1_1:4.5000; entry=max(open,pivot)"
breakout,AIRS,2025-06-24,5.209,4.71,0.499,2025-06-25,4.968,ma10_break,1877,9777.29,-452.36,-0.046266,-0.482966,-0.93988,0.142285,1,91.0,"buy_stop=pivot_high_1_1:5.2090; entry=max(open,pivot)"
breakout,AKBA,2025-06-25,3.685,3.64,0.045,2025-06-25,3.64,same_day_stop_loss,2635,9709.97,-118.57,-0.012212,-1.0,-2.777788,2.333342,0,95.0,"buy_stop=pivot_high_1_1:3.6850; entry=max(open,pivot)"
breakout,ACOG,2025-06-25,9.4,8.81,0.589999,2025-06-25,8.81,same_day_stop_loss,1033,9710.2,-609.47,-0.062766,-1.0,-1.01695,0.593222,0,95.0,"buy_stop=pivot_high_1_1:9.4000; entry=max(open,pivot)"
breakout,APPS,2025-06-25,5.51,5.17,0.34,2025-06-25,5.17,same_day_stop_loss,1763,9714.13,-599.42,-0.061706,-1.0,-1.0,0.588234,0,94.0,"buy_stop=pivot_high_1_1:5.4600; entry=max(open,pivot)"
breakout,AGEN,2025-06-25,5.06,4.83,0.23,2025-06-25,4.83,same_day_stop_loss,1919,9710.14,-441.37,-0.045455,-1.0,-1.521739,0.0,0,93.0,"buy_stop=pivot_high_1_1:4.9800; entry=max(open,pivot)"
breakout,AAOI,2025-06-25,23.620001,22.6,1.02,2025-06-25,22.6,same_day_stop_loss,410,9684.2,-418.2,-0.043184,-1.0,-1.686275,3.019606,0,92.0,"buy_stop=pivot_high_1_1:23.6200; entry=max(open,pivot)"
breakout,APYX,2025-06-25,2.28,2.06,0.22,2025-06-25,2.06,same_day_stop_loss,4257,9705.96,-936.54,-0.096491,-1.0,-1.999999,0.0,0,91.0,"buy_stop=pivot_high_1_1:2.0600; entry=max(open,pivot)"
breakout,AERT,2025-06-17,1.06,0.81,0.25,2025-06-26,1.0658,ma10_break,9324,9883.44,54.08,0.005472,0.0232,-0.44,1.832001,9,93.0,"buy_stop=pivot_high_1_1:1.0600; entry=max(open,pivot)"
breakout,ACXP,2025-06-17,18.299999,6.0,12.299999,2025-06-26,10.62,ma10_break,540,9882.0,-4147.2,-0.419672,-0.62439,-0.756098,0.219512,9,92.0,"buy_stop=pivot_high_1_1:7.4000; entry=max(open,pivot)"
breakout,AREN,2025-06-24,6.18,5.28,0.9,2025-06-26,5.647,ma10_break,1578,9752.04,-841.07,-0.086246,-0.592222,-0.755556,0.4,2,98.0,"buy_stop=pivot_high_1_1:6.1800; entry=max(open,pivot)"
breakout,AIFC,2025-06-25,10.0,9.06,0.94,2025-06-26,9.06,stop_loss,971,9710.0,-912.74,-0.094,-1.0,-1.457447,0.0,1,96.0,"buy_stop=pivot_high_1_1:9.8500; entry=max(open,pivot)"
breakout,ADUR,2025-06-17,9.2,8.11,1.09,2025-06-27,9.761,ma10_break,1073,9871.6,601.95,0.060978,0.514679,-0.183486,1.651376,10,96.0,"buy_stop=pivot_high_1_1:9.2000; entry=max(open,pivot)"
breakout,ASM,2025-06-26,3.59,3.35,0.24,2025-06-27,3.527,ma10_break,2717,9754.03,-171.17,-0.017549,-0.2625,-0.916667,0.083333,1,97.0,"buy_stop=pivot_high_1_1:3.5900; entry=max(open,pivot)"
breakout,ATYR,2025-06-26,5.415,4.95,0.465,2025-06-27,4.95,stop_loss,1801,9752.41,-837.47,-0.085873,-1.0,-1.36559,0.182796,1,94.0,"buy_stop=pivot_high_1_1:5.4150; entry=max(open,pivot)"
breakout,ACOG,2025-06-26,9.58,8.8,0.78,2025-06-27,9.1535,ma10_break,1018,9752.44,-434.18,-0.04452,-0.546795,-0.807693,0.025642,1,94.0,"buy_stop=pivot_high_1_1:9.4000; entry=max(open,pivot)"
breakout,ASPI,2025-06-26,8.12,6.835,1.285,2025-06-27,7.617,ma10_break,1201,9752.12,-604.1,-0.061946,-0.39144,-0.902724,0.023346,1,90.0,"buy_stop=pivot_high_1_1:8.1200; entry=max(open,pivot)"
breakout,AGEN,2025-06-27,5.18,4.81,0.37,2025-06-27,4.81,same_day_stop_loss,1884,9759.12,-697.08,-0.071429,-1.0,-1.162162,0.108108,0,93.0,"buy_stop=pivot_high_1_1:5.1800; entry=max(open,pivot)"
breakout,ASTS,2025-06-09,32.279999,29.780001,2.499998,2025-06-30,47.24,ma10_break,308,9942.24,4607.68,0.463445,5.984005,-0.012,8.708007,21,90.0,"buy_stop=pivot_high_1_1:25.4400; entry=max(open,pivot)"
breakout,ARQQ,2025-06-16,28.440001,23.5,4.940001,2025-06-30,36.989,ma10_break,345,9811.8,2949.4,0.300598,1.730566,-0.644534,3.291498,14,96.0,"buy_stop=pivot_high_1_1:28.4400; entry=max(open,pivot)"
breakout,AEC,2025-06-17,6.75,5.25,1.5,2025-06-30,6.75,ma10_break,1464,9882.0,0.0,0.0,0.0,-0.5,0.5,13,94.0,"buy_stop=pivot_high_1_1:6.7500; entry=max(open,pivot)"
breakout,ABCL,2025-06-24,3.545,3.22,0.325,2025-06-30,3.475,ma10_break,2750,9748.75,-192.5,-0.019746,-0.215385,-0.6,1.661538,6,93.0,"buy_stop=pivot_high_1_1:3.5450; entry=max(open,pivot)"
breakout,APPS,2025-06-27,5.78,4.97,0.81,2025-06-30,5.757,ma10_break,1690,9768.2,-38.87,-0.003979,-0.028395,-0.679012,0.617284,3,96.0,"buy_stop=pivot_high_1_1:5.7800; entry=max(open,pivot)"
